"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","Group","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"ChoE_09",0.193949092017026,-0.0756413760098935,0.463539560043946,-0.699420281118701,1.47665337082366,0.151424808773754,0.500276899872782,-5.39940425893644,0.193949092017026,0.151424808773754,0.500276899872782,"HIPE","Sterols","Cholesteryl Ester","ChoE(18:3)","HMDB10370","C02530","Sterols","ns"
"ChoE_11",0.130260724615036,-0.223152393926647,0.48367384315672,-0.195253357071863,0.756530020807376,0.455931669652051,0.85805895472205,-6.17294973204266,0.130260724615036,0.455931669652051,0.85805895472205,"HIPE","Sterols","Cholesteryl Ester","ChoE(20:3)","HMDB10373",NA,"Sterols","ns"
"ChoE_14",0.073604543089429,-0.248990522434123,0.396199608612981,-0.230481137320574,0.468319502873707,0.643343203533539,0.922105187872398,-6.34898468386557,0.073604543089429,0.643343203533539,0.922105187872398,"HIPE","Sterols","Cholesteryl Ester","ChoE(22:4)","HMDB06729","C02530","Sterols","ns"
"ChoE_15",0.173741897412429,-0.0482622340846434,0.395746028909501,-0.0702984049678478,1.60634507599608,0.119919383894436,0.474044848986394,-5.21391082002118,0.173741897412429,0.119919383894436,0.474044848986394,"HIPE","Sterols","Cholesteryl Ester","ChoE(22:5)","HMDB10375",NA,"Sterols","ns"
"ChoE_18",0.055293764414188,-0.231914501818903,0.342502030647279,-0.289665653051032,0.395161445619746,0.695851862530308,0.941635892240741,-6.3807338555441,0.055293764414188,0.695851862530308,0.941635892240741,"HIPE","Sterols","Cholesteryl Ester","ChoE(17:1)",NA,NA,"Sterols","ns"
"CMH_01",-0.0575037489385519,-0.245307207826039,0.130299709948935,-0.139892280130898,-0.62847486836054,0.535013452922135,0.895118661619726,-6.2610983295114,-0.0575037489385519,0.535013452922135,0.895118661619726,"HIPE","Sphingolipids","Monohexosylceramides","CMH(d18:1/16:0)","HMDB04971","C01190","Sphingolipids","ns"
"CMH_02",-0.002594589796804,-0.216601003678225,0.211411824084617,-0.221032968589385,-0.024884977898183,0.980331099700323,0.999086515745761,-6.45922993524765,-0.002594589796804,0.980331099700323,0.999086515745761,"HIPE","Sphingolipids","Monohexosylceramides","CMH(d18:1/22:0)","HMDB04974","C01190","Sphingolipids","ns"
"CMH_03",0.0046857841094375,-0.210214780248427,0.219586348467302,-0.643871982920275,0.0447548455050274,0.964634564695422,0.999086515745761,-6.45852952379601,0.0046857841094375,0.964634564695422,0.999086515745761,"HIPE","Sphingolipids","Monohexosylceramides","CMH(d18:1/24:0)","HMDB04978",NA,"Sphingolipids","ns"
"CMH_09",-0.125848506517442,-0.36359406968291,0.111897056648026,0.141426790993688,-1.08650314609959,0.286933612661209,0.693422897264589,-5.87507444353928,-0.125848506517442,0.286933612661209,0.693422897264589,"HIPE","Sphingolipids","Monohexosylceramides","CMH(d18:1/23:0)",NA,NA,"Sphingolipids","ns"
"DAPC03",0.00492970963194712,-0.148020190906693,0.157879610170587,0.023562635845402,0.0661557326568056,0.947744945685522,0.999086515745761,-6.45732816101196,0.00492970963194712,0.947744945685522,0.999086515745761,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/16:0)","HMDB00564","C00157","Glycerophospholipids","ns"
